"HALTER_ID","ALTER","GESCHLECHT","STADTKREIS","STADTQUARTIER","RASSE1","RASSE1_MISCHLING","RASSE2","RASSE2_MISCHLING","RASSENTYP","GEBURTSJAHR_HUND","GESCHLECHT_HUND","HUNDEFARBE"
143229,"41-50","w",10,101,"Labrador",,"Pudel",,"I",2013,"w","apricot"
158645,"31-40","w",10,101,"Mischling gross",,,,"I",2021,"w","braun schwarz gestromt"
153619,"41-50","w",10,101,"Jack Russel Terrier",,,,"K",2020,"w","tricolor"
93872,"31-40","w",10,101,"Schäfer",,"Englische Bulldogge",,"I",2007,"w","weiss/braun"
152970,"41-50","w",10,101,"Jack Russel Terrier",,,,"K",2020,"w","weiss/braun"
82313,"71-80","w",10,101,"Parson Jack Russell Terrier",,,,"K",2010,"w","tricolor"
127405,"51-60","m",10,101,"Dachshund",,,,"K",2007,"m","black/tan"
91968,"71-80","w",10,101,"Basenji",,,,"K",2019,"m","rot/weiss"
118729,"51-60","w",10,101,"Epagneul nain continental",,,,"K",2020,"m","tricolor"
82190,"61-70","w",10,101,"Mischling gross",,,,"I",2011,"m","schwarz/weiss"
156688,"41-50","w",10,101,"Bolonka Zwetna",,,,"K",2020,"m","schoko"
155219,"51-60","w",10,101,"Boxer",,,,"I",2016,"w","braun"
152490,"21-30","w",10,101,"Chihuahua",,"Yorkshire Terrier",,"K",2016,"m","braun/weiss"
155216,"31-40","w",10,101,"Greyhound",,,,"I",2015,"w","sandfarbig"
88543,"51-60","w",10,101,"Deutscher Schäfer",,,,"I",2005,"w","schwarz/grau"
157867,"31-40","w",10,101,"Border Collie",,,,"I",2021,"m","red merle"
80028,"51-60","w",10,101,"Border Collie",,"Deutscher Schäfer",,"I",2015,"w","tricolor"
94940,"51-60","w",10,101,"Mischling klein",,,,"K",2007,"w","braun"
85812,"61-70","m",10,101,"Toypudel",,"Bolonka Zwetna",,"K",2018,"m","schwarz"
136205,"41-50","m",10,101,"Podenco Ibicenco",,,,"I",2016,"m","rot/braun"
131517,"31-40","w",10,101,"Cavalier King Charles Spaniel",,,,"K",2016,"m","ruby"
153667,"51-60","w",10,101,"Samojede",,,,"I",2020,"m","weiss"
147623,"41-50","w",10,101,"Australian Shepherd",,,,"I",2009,"m","rot/weiss"
157355,"41-50","w",10,101,"Labrador Retriever",,,,"I",2021,"m","Fox/Red"
121747,"21-30","w",10,101,"Bolonka Zwetna",,,,"K",2015,"m","creme"
86316,"71-80","m",10,101,"Flat Coated Retriever",,,,"I",2014,"m","schwarz"
129682,"61-70","w",10,101,"Beagle",,,,"K",2016,"w","braun/schwarz/weiss"
127518,"41-50","w",10,101,"Französische Bulldogge",,,,"K",2010,"w","schwarz"
107881,"21-30","w",10,101,"Jack Russel Terrier",,,,"K",2011,"m","tricolor"
156272,"41-50","w",10,101,"Mops",,,,"K",2019,"w","schwarz"
147161,"61-70","w",10,101,"Zwergspitz",,,,"K",2012,"w","beige"
104470,"31-40","w",10,101,"Jack Russel Terrier",,,,"K",2015,"m","braun/schwarz"
153584,"61-70","w",10,101,"Havaneser",,,,"K",2019,"w","rot/schwarz"
99780,"41-50","w",10,101,"Jack Russel Terrier",,,,"K",2009,"w","tricolor"
126454,"41-50","m",10,101,"Parson Russell Terrier",,,,"K",2014,"m","weiss/rot"
143029,"41-50","w",10,101,"Petit Brabançon",,,,"K",2021,"w","rot"
112805,"41-50","w",10,101,"Pudel",,,,"K",2018,"m","schwarz"
157878,"71-80","w",10,101,"Mischling klein",,,,"K",2019,"w","schwarz/braun/weiss"
143005,"71-80","m",10,101,"Pudel",,,,"K",2018,"w","schwarz lohfarbig"
140058,"41-50","w",10,101,"Labrador Retriever",,"Pudel",,"I",2017,"w","apricot"
152703,"51-60","m",10,101,"Jack Russel Terrier",,,,"K",2011,"m","schwarz/weiss"
157630,"41-50","w",10,101,"Labrador Retriever",,,,"I",2021,"m","schwarz"
146137,"41-50","w",10,101,"Dalmatiner",,,,"I",2014,"m","schwarz/weiss"
81615,"71-80","m",10,101,"Golden Retriever",,"Labrador Retriever",,"I",2013,"m","blondfarben"
95722,"41-50","w",10,101,"Shetland Sheepdog",,,,"K",2020,"m","zobel"
95751,"41-50","m",10,101,"Labrador Retriever",,"Pudel",,"I",2021,"m","caramel"
157431,"31-40","m",10,101,"Shiba Inu",,,,"K",2021,"m","blondfarben"
135865,"41-50","w",10,101,"Jack Russel Terrier",,,,"K",2007,"w","weiss/braun"
159585,"41-50","w",10,101,"Labrador Retriever",,,,"I",2021,"m","schwarz"
131941,"41-50","w",10,101,"Deutscher Kleinspitz",,,,"K",2016,"w","weiss"
140063,"41-50","m",10,101,"Französische Bulldogge",,,,"K",2017,"w","schwarz gestromt"
138759,"61-70","w",10,101,"Labrador",,"Pudel",,"I",2017,"m","choco"
100821,"51-60","w",10,101,"English Cocker Spaniel",,,,"K",2009,"w","rot"
84854,"51-60","w",10,101,"Mischling klein",,,,"K",2017,"w","hellbraun"
151934,"21-30","m",10,101,"Mischling klein",,,,"K",2019,"w","braun"
83856,"61-70","w",10,101,"Tibet Terrier",,,,"K",2012,"m","zobel"
124733,"31-40","m",10,101,"Mops",,,,"K",2009,"m","beige"
99100,"51-60","w",10,101,"Pudel",,,,"K",2009,"m","apricot"
85198,"51-60","w",10,101,"Labrador Retriever",,,,"I",2010,"w","gelb"
146474,"61-70","m",10,101,"Französische Bulldogge",,,,"K",2021,"m","falb"
95305,"81-90","m",10,101,"Alpenländische Dachsbracke",,,,"K",2008,"w","schwarz/beige"
106561,"41-50","m",10,101,"Labrador Retriever",,,,"I",2018,"m","braun"
159903,"41-50","w",10,101,"Lagotto Romagnolo",,,,"I",2021,"m","weiss/braun"
131676,"21-30","w",10,101,"Chihuahua",,,,"K",2016,"w","hellbraun"
83335,"51-60","m",10,101,"English Cocker Spaniel",,,,"K",2017,"m","braun/beige"
152455,"21-30","w",10,101,"Berner Sennenhund",,,,"I",2019,"m","schwarz/braun/weiss"
155248,"31-40","w",10,101,"Collie",,,,"I",2020,"w","schwarz/braun/weiss"
84946,"51-60","m",10,101,"Irish Setter",,,,"I",2014,"m","mahagoni"
81248,"81-90","m",10,101,"Deutscher Schäfer",,,,"I",2012,"m","braun/schwarz"
23054,"61-70","w",10,101,"Cairn Terrier",,,,"K",2011,"m","rot/beige"
141315,"31-40","w",10,101,"Labrador Retriever",,,,"I",2016,"w","schwarz/weiss"
144258,"61-70","w",10,101,"Havaneser","Mischling",,,"K",2018,"w","schwarz/braun/beige"
106762,"51-60","w",10,101,"Irish Setter",,,,"I",2011,"m","mahagoni"
109760,"41-50","w",10,101,"Husky","Mischling",,,"I",2016,"m","schwarz/weiss/braun"
156945,"31-40","w",10,101,"Basenji",,,,"K",2020,"w","tricolor"
143392,"51-60","w",10,101,"Vizsla",,,,"I",2015,"m","rotbraun"
81640,"71-80","w",10,101,"Cairn Terrier",,,,"K",2014,"m","beige"
155048,"41-50","w",10,101,"Mischling gross",,,,"I",2019,"m","grau/braun"
135865,"41-50","w",10,101,"Mischling klein",,,,"K",2013,"w","schwarz/weiss"
99730,"51-60","w",10,101,"Löwchen",,,,"K",2006,"w","grau"
72513,"61-70","w",10,101,"Barbet",,,,"I",2021,"m","braun/weiss"
138350,"21-30","w",10,101,"Zwergspitz",,,,"K",2016,"w","weiss"
154100,"11-20","w",10,101,"Australian Shepherd",,,,"I",2020,"w","red-tri"
88678,"61-70","w",10,101,"Papillon",,,,"K",2013,"w","tricolor"
103617,"51-60","w",10,101,"Dachshund","Mischling",,,"K",2009,"w","schwarz"
148576,"41-50","w",10,101,"Mischling klein",,,,"K",2019,"m","schwarz/weiss"
148632,"31-40","w",10,101,"Toy Pudel",,,,"K",2015,"w","rot"
152197,"41-50","w",10,101,"Mischling gross",,,,"I",2018,"w","blondfarben"
86075,"51-60","w",10,101,"English Setter",,,,"I",2016,"w","weiss/schwarz"
92902,"61-70","w",10,101,"Mischling gross",,,,"I",2018,"m","beige/schwarz"
87738,"41-50","w",10,101,"Chihuahua",,,,"K",2008,"m","braun/schwarz"
98903,"61-70","w",10,101,"Malteser",,,,"K",2006,"m","weiss"
159510,"21-30","m",10,101,"Berner Sennenhund",,,,"I",2021,"m","schwarz/braun/weiss"
82675,"71-80","w",10,101,"Tibet Terrier",,,,"K",2017,"m","schwarz"
145923,"31-40","w",10,101,"Havaneser",,,,"K",2018,"m","schwarz/weiss"
153932,"41-50","m",10,101,"Lhasa Apso",,"Zwergpudel",,"K",2019,"w","beige"
106181,"71-80","w",10,101,"West Highland White Terrier",,,,"K",2011,"w","weiss"
148419,"71-80","w",10,101,"Mischling gross",,,,"I",2018,"m","schwarz/weiss"
137626,"51-60","w",10,101,"Labrador Retriever",,,,"I",2017,"m","braun"
158013,"31-40","m",10,101,"Berner Sennenhund",,,,"I",2020,"m","schwarz"
93237,"51-60","w",10,101,"Greyhound",,,,"I",2017,"m","schwarz"
157466,"61-70","w",10,101,"Nova Scotia Duck Tolling Retriever",,,,"I",2021,"w","rot/weiss"
143029,"41-50","w",10,101,"Petit Brabançon",,,,"K",2017,"w","black/tan"
88084,"41-50","w",10,101,"Nova Scotia Duck Tolling Retriever",,,,"I",2019,"w","rot/weiss"
133052,"71-80","m",10,101,"Collie",,,,"I",2015,"w","gold/sable"
142010,"41-50","w",10,101,"Mischling klein",,,,"K",2017,"m","schwarz"
136974,"41-50","m",10,101,"Welsh Terrier",,,,"K",2016,"m","black/tan"
159833,"31-40","w",10,101,"Mischling gross",,,,"I",2021,"m","schwarz"
158825,"21-30","w",10,101,"Entlebucher Sennenhund",,,,"I",2021,"m","tricolor"
143392,"51-60","w",10,101,"Vizsla",,,,"I",2013,"w","rotbraun"
152770,"41-50","w",10,101,"Zwergpudel",,,,"K",2020,"m","schwarz"
120430,"51-60","m",10,101,"Mischling klein",,,,"K",2012,"w","weiss/braun/schwarz"
152628,"31-40","w",10,101,"Golden Retriever","Mischling",,,"I",2020,"m","weiss"
154512,"41-50","w",10,101,"Segugio italiano",,,,"I",2017,"w","schwarz"
135931,"41-50","m",10,101,"Dogo Argentino",,,,"I",2016,"m","weiss"
89259,"51-60","m",10,101,"Chihuahua",,,,"K",2019,"m","braun"
82080,"61-70","m",10,101,"Dachshund",,,,"K",2009,"w","saufarben"
145238,"81-90","w",10,101,"Magyar Viszla",,,,"I",2017,"w","hellbraun"
81638,"51-60","w",10,101,"Labrador Retriever","Mischling",,,"I",2012,"m","beige"
89705,"51-60","w",10,101,"Shetland Sheepdog",,,,"K",2021,"w","schwarz/weiss"
81366,"61-70","w",10,101,"Greyhound",,,,"I",2014,"w","schwarz"
83566,"91-100","w",10,101,"Mischling klein",,,,"K",2008,"w","braun/schwarz"
160172,"61-70","m",10,101,"Zwergpudel",,,,"K",2021,"w","apricot"
157560,"21-30","w",10,101,"Dachshund",,,,"K",2018,"w","schwarz/braun"
148721,"61-70","w",10,101,"Boxer",,,,"I",2012,"m","gestromt"
158999,"21-30","w",10,101,"Rhodesian Ridgeback",,,,"I",2015,"m","red-wheaten"
107082,"71-80","w",10,101,"Nova Scotia Duck Tolling Retriever",,,,"I",2011,"w","weiss/braun"
145973,"31-40","w",10,101,"Sibirischer Husky",,,,"I",2018,"w","grau/weiss"
85443,"71-80","m",10,101,"English Pointer","Mischling",,,"I",2016,"w","weiss/schwarz/braun"
139656,"41-50","w",10,101,"Französische Bulldogge",,,,"K",2017,"m","blue"
5763,"51-60","m",10,101,"Magyar Viszla",,,,"I",2020,"m","braun"
147339,"31-40","w",10,101,"Malteser",,,,"K",2019,"w","weiss"
98535,"71-80","w",10,101,"Jack Russel Terrier",,,,"K",2005,"m","tricolor"
80982,"61-70","w",10,101,"Dachshund",,,,"K",2013,"w","gestromt"
118729,"51-60","w",10,101,"Papillon",,,,"K",2013,"m","tricolor"
81650,"71-80","m",10,101,"Deutsche Dogge",,,,"I",2013,"m","schwarz/weiss"
139296,"71-80","m",10,101,"Parson Russell Terrier",,,,"K",2018,"w","tricolor"
140329,"41-50","w",10,101,"Mischling klein",,,,"K",2015,"w","schwarz/weiss"
159837,"11-20","m",10,101,"Deutscher Boxer",,,,"I",2021,"m","gold gestromt/weiss"
86918,"71-80","w",10,101,"Mischling klein",,,,"K",2015,"w","schwarz"
151698,"41-50","w",10,101,"Golden Retriever",,,,"I",2019,"m","golden"
157027,"21-30","w",10,101,"Labrador Retriever",,,,"I",2020,"w","schwarz"
157174,"61-70","w",10,101,"Foxterrier",,"Basset Hound",,"I",2013,"m","tricolor"
151636,"31-40","w",10,101,"Mischling gross",,,,"I",2011,"w","schwarz/weiss"
139208,"61-70","m",10,101,"Bolonka Zwetna",,,,"K",2017,"m","weiss/schwarz"
88209,"51-60","m",10,101,"Labrador Retriever","Mischling",,,"I",2012,"m","schwarz"
102734,"51-60","w",10,101,"Flat Coated Retriever",,,,"I",2009,"w","schwarz"
157371,"21-30","w",10,101,"Shiba Inu",,,,"K",2020,"w","braun"
126122,"71-80","w",10,101,"Yorkshire Terrier",,,,"K",2015,"m","braun/schwarz"
109760,"41-50","w",10,101,"Husky","Mischling",,,"I",2016,"w","schwarz/weiss/braun"
155315,"41-50","w",10,101,"Mischling klein",,,,"K",2020,"m","schwarz"
89631,"41-50","w",10,101,"Galgo Espanol",,,,"I",2011,"m","schwarz/weiss"
145734,"61-70","w",10,101,"Yorkshire Terrier",,,,"K",2015,"w","rot/schwarz"
159110,"41-50","w",10,101,"Bulldog",,,,"I",2020,"w","rot/weiss"
158578,"51-60","m",10,101,"Epagneul nain continental",,,,"K",2021,"w","tricolor"
154880,"31-40","w",10,101,"Deutscher Pinscher",,,,"I",2020,"w","braun"
148681,"61-70","m",10,101,"Mischling klein",,,,"K",2017,"m","schwarz"
142945,"31-40","m",10,101,"Labrador",,,,"I",2019,"m","Fox/Red"
157585,"61-70","w",10,101,"Labrador Retriever",,"Pudel",,"I",2021,"m","schwarz"
150225,"41-50","w",10,101,"Mischling gross",,,,"I",2006,"m","weiss/rot"
99114,"71-80","w",10,101,"Norfolk Terrier",,,,"K",2015,"w","rot"
146627,"51-60","w",10,101,"Labrador",,"Golden Retriever",,"I",2017,"m","beige"
159331,"21-30","m",10,101,"Bichon Havanais",,,,"K",2020,"w","weiss"
153021,"21-30","m",10,101,"Französische Bulldogge",,,,"K",2020,"m","braun"
159302,"31-40","w",10,101,"Border Collie",,,,"I",2021,"w","schwarz/weiss"
119438,"61-70","w",10,101,"Deutscher Pinscher",,,,"I",2013,"w","hirschrot"
137554,"31-40","m",10,101,"Boston Terrier",,,,"K",2017,"m","brindle"
133898,"41-50","w",10,101,"Neufundländer",,,,"I",2016,"w","braun"
82271,"61-70","w",10,101,"Border Collie",,,,"I",2010,"w","schwarz/weiss"
103617,"51-60","w",10,101,"Mischling klein",,,,"K",2015,"w","weiss"
131517,"31-40","w",10,101,"Cavalier King Charles Spaniel",,,,"K",2016,"m","weiss/braun"
88905,"61-70","m",10,101,"Shih Tzu",,,,"K",2021,"w","tricolor"
83049,"71-80","m",10,101,"Mischling klein",,,,"K",2014,"w","weiss/beige"
151202,"31-40","w",10,101,"Mischling gross",,,,"I",2020,"w","grau/beige"
159829,"41-50","m",10,101,"Border Collie",,,,"I",2021,"m","sable"
150529,"31-40","w",10,101,"Rhodesian Ridgeback",,,,"I",2017,"m","weizen"
138025,"31-40","w",10,101,"Mischling gross",,,,"I",2016,"w","schwarz/weiss/braun"
138277,"41-50","w",10,101,"Kooikerhondje",,,,"K",2017,"w","rot/braun/weiss"
155453,"41-50","w",10,101,"Grosser Schweizer Sennenhund",,,,"I",2021,"m","schwarz/braun/weiss"
145039,"21-30","w",10,101,"Chihuahua",,,,"K",2014,"m","schwarz/braun"
129015,"51-60","w",10,101,"Podenco","Mischling",,,"I",2009,"m","braun"
157124,"51-60","w",10,101,"Mischling",,,,,2019,"m","weiss/braun"
106996,"81-90","w",10,101,"West Highland White Terrier",,,,"K",2007,"w","weiss"
118729,"51-60","w",10,101,"Papillon",,,,"K",2015,"w","tricolor"
129966,"21-30","w",10,101,"Labrador Retriever",,,,"I",2015,"m","blondfarben"
139628,"41-50","w",10,101,"English Cocker Spaniel",,,,"K",2017,"w","tricolor"
141110,"41-50","w",10,101,"Mischling gross",,,,"I",2017,"w","tricolor"
150460,"41-50","w",10,101,"Jack Russel Terrier",,,,"K",2017,"m","schwarz/weiss"
154810,"61-70","m",10,101,"Labrador Retriever",,,,"I",2020,"w","fawn"
138085,"71-80","w",10,101,"Mischling klein",,,,"K",2013,"w","beige/braun"
157555,"21-30","w",10,101,"Golden Retriever",,"Deutscher Schäferhund",,"I",2021,"m","schwarz"
155134,"31-40","m",10,101,"Mischling klein",,,,"K",2017,"m","beige"
90921,"71-80","w",10,101,"Tervueren",,,,"I",2007,"w","fauve"
87346,"81-90","w",10,101,"Mittelpudel",,,,"K",2011,"w","schwarz"
108042,"71-80","w",10,101,"Welsh Corgi Pembroke",,,,"K",2011,"m","rot/weiss"
159669,"21-30","w",10,101,"Mischling gross",,,,"I",2016,"m","weiss"
121747,"21-30","w",10,101,"Bolonka Zwetna",,,,"K",2014,"m","choco"
133316,"41-50","m",10,101,"Beagle","Mischling",,,"K",2016,"m","hellbraun"
159565,"21-30","w",10,101,"Mischling klein",,,,"K",2021,"m","schwarz"
125114,"31-40","w",10,101,"Pinscher",,,,"K",2013,"m","hellbraun"
155514,"71-80","w",10,101,"Malteser",,"Bichon Havanais",,"K",2020,"m","weiss"
93900,"51-60","w",10,101,"Mischling klein",,,,"K",2016,"m","schwarz"
101049,"61-70","w",10,101,"Pudel",,,,"K",2009,"w","schwarz/weiss"
140469,"51-60","w",10,101,"Border Collie",,,,"I",2014,"m","schwarz/weiss"
88481,"81-90","w",10,101,"Jack Russel Terrier",,,,"K",2005,"w","weiss/schwarz/braun"
92024,"51-60","m",10,101,"Briard (Berger de Brie)",,,,"I",2021,"m","schwarz/weiss"
88836,"51-60","m",10,101,"Lagotto Romagnolo",,,,"I",2021,"m","weiss/braun"
87393,"61-70","w",10,101,"Pudel",,,,"K",2021,"w","silber"
144292,"41-50","w",10,101,"Jack Russel Terrier",,,,"K",2018,"m","weiss/braun"
20351,"51-60","w",10,101,"Labrador Retriever",,,,"I",2011,"m","braun"
144195,"61-70","w",10,101,"Bolonka Zwetna",,,,"K",2018,"m","zobel beige"
158652,"21-30","m",10,101,"Maremmen-Abruzzen-Schäferhund",,,,"I",2021,"m","weiss"
92434,"31-40","w",10,101,"Labrador Retriever",,"Rottweiler",,"I",2007,"m","schwarz/braun"
155584,"31-40","w",10,101,"Yorkshire Terrier",,,,"K",2020,"w","blue/tan"
149637,"31-40","w",10,101,"Labrador Retriever","Mischling",,,"I",2020,"w","beige/creme"
128445,"51-60","w",10,101,"Grosspudel",,,,"I",2015,"m","silber"
159656,"41-50","m",10,101,"Deutscher Boxer",,,,"I",2016,"m","braun"
98258,"51-60","w",10,101,"Chihuahua",,,,"K",2009,"w","black/tan"
93237,"51-60","w",10,101,"Dogo Canario",,,,"I",2015,"w","hellbraun"
84393,"41-50","w",10,101,"Französische Bulldogge",,,,"K",2014,"w","dunkel gestromt"
95849,"61-70","w",10,101,"Golden Retriever",,"Labrador Retriever",,"I",2008,"w","schwarz"
124757,"41-50","w",10,101,"Mops",,,,"K",2010,"w","beige"
157727,"31-40","w",10,101,"Dalmatiner",,,,"I",2021,"w","weiss/braun"
152862,"21-30","w",10,101,"Zwergpudel",,,,"K",2020,"w","apricot"
138923,"41-50","w",10,101,"Jack Russel Terrier",,,,"K",2015,"m","tricolor"
99898,"61-70","w",10,101,"Terrier","Mischling",,,"K",2006,"w","tricolor"
130472,"31-40","m",10,101,"Ratenero Bodeguero",,,,"K",2014,"m","schwarz/weiss"
146752,"61-70","m",10,101,"English Setter",,,,"I",2017,"m","orange"
103203,"71-80","m",10,101,"Jack Russel Terrier",,,,"K",2009,"m","tricolor"
89306,"71-80","w",10,101,"Mischling gross",,,,"I",2012,"w","schwarz"
126235,"31-40","w",10,101,"Parson Jack Russell Terrier",,,,"K",2015,"w","weiss/braun/schwarz"
159743,"31-40","m",10,101,"Mischling gross",,,,"I",2021,"w","braun/weiss"
87738,"41-50","w",10,101,"Chihuahua",,,,"K",2012,"m","blue/tan"
159712,"41-50","m",10,101,"Italienisches Windspiel",,,,"K",2021,"m","schwarz"
115660,"71-80","m",10,101,"Boxer",,,,"I",2013,"w","dunkel gestromt"
92024,"51-60","m",10,101,"Briard","Mischling",,,"I",2007,"w","schwarz/weiss"
134733,"31-40","w",10,101,"Mischling klein",,,,"K",2015,"w","beige"
112372,"31-40","w",10,101,"Malteser",,"Yorkshire Terrier",,"K",2012,"m","schwarz/weiss"
151966,"41-50","w",10,101,"Yorkshire Terrier",,,,"K",2013,"m","braun/schwarz"
88678,"61-70","w",10,101,"Papillon",,,,"K",2013,"w","tricolor"
127658,"31-40","w",10,101,"Mischling gross",,,,"I",2009,"w","schwarz/weiss"
152055,"31-40","w",10,101,"Kleiner Münsterländer",,,,"I",2020,"m","braun schimmel"
131076,"61-70","m",10,101,"Parson Russell Terrier",,,,"K",2016,"m","tricolor"
157573,"41-50","w",10,101,"Airedale Terrier",,,,"I",2021,"m","black/tan"
87942,"41-50","m",10,101,"Bracke",,,,"I",2020,"w","weiss gestromt"
155962,"31-40","m",10,101,"Epagneul nain continental",,,,"K",2020,"m","rotbraun/weiss"
131083,"61-70","w",10,101,"Bolonka Zwetna",,,,"K",2015,"w","schwarz/weiss"
117214,"81-90","m",10,101,"Flat Coated Retriever",,,,"I",2013,"m","schwarz"
137597,"41-50","w",10,101,"Mischling gross",,,,"I",2017,"w","braun"
136205,"41-50","m",10,101,"Galgo Espanol",,,,"I",2018,"m","hellfarben"
120260,"31-40","w",10,102,"Bichon Havanais",,,,"K",2020,"m","choco"
153056,"51-60","m",10,102,"Irish Terrier",,,,"I",2020,"w","rot"
105631,"61-70","m",10,102,"Lagotto Romagnolo",,,,"I",2011,"m","braun"
157825,"31-40","w",10,102,"Zwergpudel",,,,"K",2021,"w","apricot"
153175,"31-40","m",10,102,"Podenco Ibicenco","Mischling",,,"I",2019,"m","dunkelbraun"
157732,"31-40","m",10,102,"Erdélyi Kopó",,,,"I",2017,"m","schwarz"
158331,"21-30","w",10,102,"Irish Setter",,,,"I",2021,"w","rot/braun"
160045,"31-40","w",10,102,"Mischling gross",,,,"I",2013,"m","schwarz/braun/weiss"
151864,"41-50","w",10,102,"Mischling klein",,,,"K",2019,"m","weiss"
157199,"21-30","m",10,102,"Cane Corso",,,,"I",2021,"m","schwarz"
143409,"61-70","m",10,102,"Englische Bulldogge",,,,"I",2017,"m","rot/weiss"
119289,"81-90","w",10,102,"Lhasa Apso",,,,"K",2008,"m","sandfarbig"
132787,"71-80","w",10,102,"Mischling gross",,,,"I",2014,"w","schwarz/braun"
112433,"21-30","m",10,102,"Eurasier",,,,"I",2012,"m","wildfarbig"
158577,"41-50","w",10,102,"Mischling",,,,,2019,"m","dunkelbraun"
159828,"21-30","w",10,102,"Jack Russel Terrier","Mischling",,,"K",2021,"m","schwarz"
157241,"31-40","m",10,102,"Boston Terrier",,,,"K",2021,"w","dunkel gestromt"
129251,"41-50","w",10,102,"Mischling gross",,,,"I",2020,"w","braun/grau"
133848,"51-60","w",10,102,"Eurasier",,,,"I",2016,"w","wildfarbig"
115393,"61-70","w",10,102,"Deutscher Schäfer",,,,"I",2009,"m","schwarz/braun"
114214,"61-70","m",10,102,"Parson Jack Russell Terrier",,,,"K",2008,"w","tricolor"
149970,"31-40","m",10,102,"Pudel",,"Cocker Spaniel",,"K",2019,"w","apricot"
114927,"51-60","w",10,102,"English Cocker Spaniel",,,,"K",2021,"m","rotblond"
107302,"51-60","m",10,102,"Rhodesian Ridgeback",,,,"I",2011,"w","weizen"
133157,"61-70","w",10,102,"Malteser",,,,"K",2015,"w","weiss"
154898,"31-40","w",10,102,"Labrador Retriever",,,,"I",2018,"m","schwarz"
159166,"31-40","w",10,102,"Beagle",,,,"K",2021,"m","tricolor"
84216,"61-70","w",10,102,"Barbet",,,,"I",2021,"m","schwarz"
155524,"51-60","w",10,102,"Mischling gross",,,,"I",2016,"w","beige/schwarz"
158732,"31-40","w",10,102,"Australian Shepherd",,"Zwergpudel",,"I",2021,"m","grau"
157387,"61-70","m",10,102,"Dachshund",,,,"K",2011,"m","braun"
134699,"51-60","m",10,102,"Magyar Viszla",,,,"I",2010,"m","braun"
142123,"31-40","m",10,102,"Appenzeller Sennenhund","Mischling",,,"I",2018,"w","tricolor"
